iter	MultiClass
476	0.0481141281
477	0.04786319288
478	0.04769871003
479	0.04759359236
480	0.04747658532
481	0.04729285749
482	0.04719408877
483	0.04709343884
484	0.0470003546
485	0.04693001458
486	0.04674707874
487	0.04662799625
488	0.04652896163
489	0.046364829
490	0.04621258029
491	0.04602091067
492	0.04590269494
493	0.04573044882
494	0.04561546828
495	0.04553372878
496	0.04544911325
497	0.04518714412
498	0.04507035146
499	0.04492845743
500	0.04483322787
501	0.04472175176
502	0.04452939192
503	0.04441622008
504	0.04430248443
505	0.04420842148
506	0.04408429357
507	0.0438549059
508	0.04372043872
509	0.04360589063
510	0.04344178176
511	0.04333557931
512	0.04320778963
513	0.04310489858
514	0.04298713164
515	0.04283748123
516	0.04275097013
517	0.04256149724
518	0.04241857924
519	0.04235375096
520	0.04224964756
521	0.04208126447
522	0.04197316985
523	0.04186545311
524	0.04173326683
525	0.04159548872
526	0.04148217388
527	0.04134338482
528	0.04115522777
529	0.04105060993
530	0.04096664411
531	0.04089894631
532	0.04078539052
533	0.04071413895
534	0.04062204826
535	0.04046973447
536	0.04038033085
537	0.04028516953
538	0.04018230992
539	0.0401298113
540	0.03996694107
541	0.03985691822
542	0.03970911965
543	0.03963070594
544	0.03956370309
545	0.03948925954
546	0.03929942725
547	0.0392037718
548	0.03909088672
549	0.03896506757
550	0.03889558556
551	0.03876749702
552	0.03865186295
553	0.0386161658
554	0.03850942893
555	0.03845258881
556	0.038407117
557	0.03829708422
558	0.03814527728
559	0.0380672792
560	0.03798319602
561	0.03784289009
562	0.03776227329
563	0.03761111278
564	0.03752159126
565	0.03746273591
566	0.03730900359
567	0.03722689149
568	0.037123876
569	0.03709821191
570	0.03696025183
571	0.03677795402
572	0.03667232033
573	0.03658047394
574	0.03648260575
575	0.03640929052
576	0.03633393959
577	0.03620203343
578	0.03610808039
579	0.03604994003
580	0.03598564757
581	0.03589345537
582	0.03581553205
583	0.03565434338
584	0.03559191812
585	0.03549625193
586	0.03538925871
587	0.0352928103
588	0.03519850127
589	0.0351107386
590	0.03505571524
591	0.03501703772
592	0.03488243873
593	0.03480287034
594	0.0347521959
595	0.03468992313
596	0.03459262525
597	0.03454896055
598	0.03447515849
599	0.03440574538
600	0.03425234911
601	0.03413716467
602	0.03409276115
603	0.0340106156
604	0.03395673551
605	0.03387280877
606	0.03376792649
607	0.03370773485
608	0.03358793355
609	0.03353796069
610	0.03345511631
611	0.03338634
612	0.03332635705
613	0.0332732454
614	0.0331757357
615	0.03307814746
616	0.03298069204
617	0.03291859458
618	0.03282319141
619	0.03275379027
620	0.03269756579
621	0.03263580161
622	0.03254584908
623	0.03246068713
624	0.03236246432
625	0.03225505183
626	0.03219667652
627	0.03209471585
628	0.03207082151
629	0.03202444742
630	0.03191987072
631	0.03186251936
632	0.03180625562
633	0.03173393558
634	0.03165854454
635	0.03152912912
636	0.03147697177
637	0.03143901031
638	0.03139525028
639	0.03131233028
640	0.03125490014
641	0.03116776706
642	0.03111271049
643	0.0310845005
644	0.0310098935
645	0.03093190774
646	0.03087524419
647	0.03080592599
648	0.03076184012
649	0.0306931421
650	0.03062422861
651	0.030564317
652	0.03046853184
653	0.03037982679
654	0.03031834634
655	0.03024113987
656	0.03016820992
657	0.03012295527
658	0.0300908085
659	0.03002809616
660	0.02996257939
661	0.02992981516
662	0.02988578656
663	0.02978879382
664	0.02971195017
665	0.02965809911
666	0.029599404
667	0.02950675584
668	0.02944495715
669	0.02939748422
670	0.02932821313
671	0.02925096565
672	0.02919531947
673	0.02914012562
674	0.02905390325
675	0.02901912468
676	0.02896555466
677	0.02891189442
678	0.02883915775
679	0.02880670692
680	0.02876284575
681	0.02868948942
682	0.0286204634
683	0.02857310639
684	0.02851539253
685	0.02844293274
686	0.02841066165
687	0.02834873877
688	0.02830697522
689	0.02821378112
690	0.0281460564
691	0.028044585
692	0.02796156667
693	0.02788116321
694	0.02783850082
695	0.02781558718
696	0.02779095474
697	0.02768673814
698	0.02764633222
699	0.0276094988
700	0.02751375458
701	0.02746492923
702	0.02742472847
703	0.02736875683
704	0.0273440953
705	0.02724842408
706	0.02720439996
707	0.02714206547
708	0.02706755931
709	0.02695378981
710	0.02690765286
711	0.0268435352
712	0.02678136962
713	0.02672854921
714	0.02666413544
715	0.0266114163
716	0.02658090882
717	0.02651687109
718	0.02647461876
719	0.02642523924
720	0.0263431251
721	0.02628769041
722	0.02620355406
723	0.02614724654
724	0.02607945805
725	0.02603067897
726	0.02597562269
727	0.02595259084
728	0.02588654762
729	0.02583369788
730	0.02575485311
731	0.02569582348
732	0.02560892123
733	0.02557568501
734	0.02554559741
735	0.02549160639
736	0.02545391637
737	0.02541334798
738	0.025396294
739	0.02532604087
740	0.02526120828
741	0.02517688056
742	0.02511997042
743	0.02508660066
744	0.02502150657
745	0.02501076159
746	0.02493507416
747	0.0248739637
748	0.0248216845
749	0.0247685462
750	0.024707424
751	0.02467021421
752	0.02462838156
753	0.02457630277
754	0.02451220208
755	0.02447667091
756	0.02444508782
757	0.02438867242
758	0.0243385886
759	0.02429852309
760	0.02426094148
761	0.02421799154
762	0.02417261327
763	0.02409862271
764	0.02406559461
765	0.02402138588
766	0.02397738991
767	0.02393876268
768	0.02390233341
769	0.02384900265
770	0.02378369186
771	0.02374500906
772	0.02368382328
773	0.02362500296
774	0.02355990486
775	0.02347812822
776	0.02344140165
777	0.0233793938
778	0.02333207122
779	0.02328726624
780	0.02325191649
781	0.02320455869
782	0.02315943491
783	0.02309700587
784	0.02304759691
785	0.02297402276
786	0.02293747477
787	0.02289445273
788	0.02285272641
789	0.02282915762
790	0.02279508567
791	0.02276120275
792	0.02270663742
793	0.02265442335
794	0.02262068424
795	0.0225852756
796	0.02254334582
797	0.02248970636
798	0.02244934026
799	0.02240575925
800	0.02236709191
801	0.0223121565
802	0.0222732326
803	0.02223699676
804	0.02217515247
805	0.02214550361
806	0.02209950227
807	0.02204563711
808	0.02202045171
809	0.02197788497
810	0.02191242325
811	0.02188718843
812	0.02184558511
813	0.02180662688
814	0.02175723608
815	0.02171966719
816	0.02169231418
817	0.0216345612
818	0.02158712283
819	0.02157142052
820	0.02152965695
821	0.0214887074
822	0.02144841847
823	0.02141302137
824	0.02136857786
825	0.02132387892
826	0.0212752813
827	0.02125004729
828	0.02122121608
829	0.0211976583
830	0.02116321362
831	0.02112599584
832	0.02110230104
833	0.02107780453
834	0.02102656464
835	0.02098676042
836	0.02094624527
837	0.02089861242
838	0.02087553793
839	0.02084002492
840	0.02080246185
841	0.02076449119
842	0.02072879289
843	0.02069807035
844	0.02066922886
845	0.0206446115
846	0.02060591123
847	0.02057673601
848	0.02054846409
849	0.02050778263
850	0.02045145778
851	0.02040917745
852	0.02039008802
853	0.02034814783
854	0.02032434985
855	0.02028319932
856	0.02023366846
857	0.02019719253
858	0.02016395411
859	0.02013063056
860	0.02011185987
861	0.02006771552
862	0.02003292474
863	0.01999685843
864	0.01995039331
865	0.01990803243
866	0.01989060475
867	0.01987250274
868	0.0198444006
869	0.01982799851
870	0.01980098332
871	0.01978564103
872	0.01973998101
873	0.01971338941
874	0.01967136774
875	0.01964554141
876	0.01961483559
877	0.01957313589
878	0.01954641124
879	0.0195106851
880	0.01946799761
881	0.01943503223
882	0.01939820924
883	0.0193578277
884	0.01933635961
885	0.01929361381
886	0.01925387245
887	0.01923385702
888	0.01920005925
889	0.01915699387
890	0.0191119152
891	0.0190894805
892	0.01906543755
893	0.01903439277
894	0.01901661278
895	0.01897441053
896	0.01895038858
897	0.01892039433
898	0.01889610479
899	0.01886525519
900	0.01883789638
901	0.01881152008
902	0.01880352885
903	0.01878490064
904	0.01875550878
905	0.01870619028
906	0.01868740957
907	0.01866374296
908	0.01863946041
909	0.01860804511
910	0.01858328665
911	0.01853836114
912	0.01850810818
913	0.01848773871
914	0.0184697322
915	0.01842929987
916	0.01839366271
917	0.01837455362
918	0.01835464788
919	0.01832787013
920	0.01829203331
921	0.01826179785
922	0.01822242902
923	0.01819649146
924	0.01817501963
925	0.01813923148
926	0.01811717587
927	0.0181022208
928	0.01807994914
929	0.0180606151
930	0.01803608965
931	0.01801836323
932	0.01799749071
933	0.01796846701
934	0.01793713214
935	0.01791930116
936	0.01789849357
937	0.01787542621
938	0.01784859957
939	0.01781006639
940	0.01778613657
941	0.01775908976
942	0.01772803925
943	0.01768943682
944	0.01765864912
945	0.01762683239
946	0.01760742573
947	0.01757933413
948	0.01755279256
949	0.01751811167
950	0.01747720548
951	0.01743772785
952	0.01742355574
953	0.01740530067
954	0.01738313015
955	0.01737279637
956	0.0173517349
957	0.01733023613
958	0.01730884881
959	0.01728575347
960	0.01727435673
961	0.01725457759
962	0.01721531365
963	0.01718395462
964	0.0171606435
965	0.01713979499
966	0.01711044136
967	0.01708210899
968	0.01705327978
969	0.01702825537
970	0.01702095599
971	0.01700582217
972	0.01698499515
973	0.01696275981
974	0.01694690369
975	0.01693346541
976	0.01690725809
977	0.01688535925
978	0.01686214269
979	0.01684842708
980	0.01681113529
981	0.01679367144
982	0.01675996353
983	0.01674104404
984	0.01671806713
985	0.01668877567
986	0.01666657699
987	0.01664307067
988	0.01661855035
989	0.01660053308
990	0.01657526921
991	0.01655628369
992	0.0165412611
993	0.01650892564
994	0.01647571783
995	0.01644451008
996	0.01640282093
997	0.01638097595
998	0.01635355779
999	0.0163237608
