iter	MultiClass
438	0.05529252469
439	0.05513201276
440	0.05494779832
441	0.05479160423
442	0.05460175031
443	0.05447629895
444	0.05431822284
445	0.05411697766
446	0.05397781004
447	0.0538006629
448	0.05352761989
449	0.05339527515
450	0.05320808932
451	0.05308548649
452	0.05295069911
453	0.05280166294
454	0.05266247852
455	0.05250215513
456	0.0522668503
457	0.05213550907
458	0.05196655533
459	0.05183694577
460	0.05162716011
461	0.05147744433
462	0.05139071546
463	0.0512324621
464	0.05104085593
465	0.05085020172
466	0.05060633679
467	0.05045898896
468	0.05023021027
469	0.05012131181
470	0.04999032121
471	0.04988996376
472	0.04977039876
473	0.04959476505
474	0.04949276148
475	0.0493416437
476	0.04916427888
477	0.04906010173
478	0.04884428184
479	0.04871287235
480	0.04865925133
481	0.04845548121
482	0.0482573437
483	0.04809467775
484	0.04799033525
485	0.04779902663
486	0.0476708088
487	0.04748625319
488	0.04735763824
489	0.04721048849
490	0.04709295778
491	0.04687895624
492	0.04671329316
493	0.0466024634
494	0.04638370965
495	0.04626992843
496	0.04613642681
497	0.04600538543
498	0.04583360508
499	0.04568984237
500	0.04552488598
501	0.04534585406
502	0.04522920269
503	0.04515510946
504	0.04502072764
505	0.04491137689
506	0.04477054392
507	0.04458106971
508	0.04439314271
509	0.04424280881
510	0.0441542722
511	0.0440210967
512	0.04380284232
513	0.04370726433
514	0.04353160654
515	0.04344865247
516	0.04331694781
517	0.04320764345
518	0.0430983769
519	0.04293734651
520	0.04285521655
521	0.04269356849
522	0.04250331333
523	0.04235741069
524	0.0422677545
525	0.04214183744
526	0.04203407175
527	0.04197877852
528	0.04186591103
529	0.04167661401
530	0.04161217795
531	0.04149176352
532	0.0413832369
533	0.04131805191
534	0.04121534781
535	0.04116185468
536	0.04104608349
537	0.04097718568
538	0.04084912231
539	0.04074116894
540	0.0406830046
541	0.04062817692
542	0.04054485455
543	0.04042470364
544	0.04030009152
545	0.04021574643
546	0.04011758166
547	0.04003222985
548	0.03989416585
549	0.039785047
550	0.03967603215
551	0.03959330899
552	0.03949554121
553	0.03943008861
554	0.03934605237
555	0.03923721132
556	0.03917812221
557	0.03907478509
558	0.03897694377
559	0.03887535309
560	0.03873540962
561	0.0385972825
562	0.0385568122
563	0.03848261549
564	0.03841913006
565	0.03829697277
566	0.03812375115
567	0.03806307583
568	0.03800143245
569	0.03791224029
570	0.03785395068
571	0.03774522298
572	0.03762098958
573	0.0375130251
574	0.0374097261
575	0.03726329978
576	0.037168484
577	0.03708676192
578	0.03703258689
579	0.03692913212
580	0.03682304281
581	0.03674114376
582	0.03661017609
583	0.03652294538
584	0.03641608071
585	0.03628987166
586	0.03617664209
587	0.03608950598
588	0.03602926614
589	0.03590925146
590	0.03582139966
591	0.03574151232
592	0.03563784514
593	0.03558297418
594	0.03554439585
595	0.03546935267
596	0.03534681998
597	0.0352847884
598	0.03521516604
599	0.03514928408
600	0.03504024017
601	0.03499440862
602	0.0349130816
603	0.03482058569
604	0.03475691009
605	0.03468348642
606	0.03458050337
607	0.03446297904
608	0.03438425605
609	0.03428087305
610	0.0341711754
611	0.03410540557
612	0.03402946277
613	0.03393477355
614	0.03386241219
615	0.03376478147
616	0.03368276104
617	0.03361733586
618	0.03354633836
619	0.03344446511
620	0.03335213762
621	0.0332625313
622	0.03317059333
623	0.03305460067
624	0.03297012813
625	0.03291257771
626	0.0328321484
627	0.03275532415
628	0.03268171851
629	0.03260684609
630	0.03253058553
631	0.03242937437
632	0.03237370367
633	0.03232148127
634	0.03226211587
635	0.03215313529
636	0.03206376597
637	0.03202418789
638	0.03189352682
639	0.03184306077
640	0.03172331684
641	0.03160646369
642	0.03153433512
643	0.0314598815
644	0.03139279363
645	0.03132489724
646	0.03128382796
647	0.0312243769
648	0.03114323875
649	0.03105803955
650	0.03098901275
651	0.03093584751
652	0.03089190173
653	0.03083556252
654	0.03077813713
655	0.03071387147
656	0.0307009105
657	0.03065896195
658	0.03058590754
659	0.03054767493
660	0.03046408706
661	0.03039446143
662	0.03031844598
663	0.03026747698
664	0.03021962689
665	0.03015321775
666	0.03007870131
667	0.0300118693
668	0.0299284422
669	0.02987022081
670	0.0298011803
671	0.02972279284
672	0.02964213384
673	0.02955527236
674	0.02949526752
675	0.02944591188
676	0.02938127748
677	0.0293177323
678	0.02926147173
679	0.02918934208
680	0.02916505828
681	0.02912731852
682	0.02908419464
683	0.02900032491
684	0.0289465103
685	0.02887014509
686	0.02882535686
687	0.02876281742
688	0.02867826544
689	0.02863225106
690	0.02858607687
691	0.02852275244
692	0.02846432905
693	0.02840017009
694	0.02834961308
695	0.02829854625
696	0.02823657984
697	0.02818598653
698	0.02813994093
699	0.02805760766
700	0.02798491236
701	0.02792038226
702	0.02784903893
703	0.02775980968
704	0.02769434451
705	0.02763257425
706	0.02758783251
707	0.02752178121
708	0.02743820607
709	0.02736278828
710	0.02732999052
711	0.02729077615
712	0.02726505448
713	0.02720158946
714	0.02716176811
715	0.02711192704
716	0.02708449994
717	0.02704632639
718	0.0270107577
719	0.02694882865
720	0.02688995953
721	0.0268280482
722	0.02678055691
723	0.02672830865
724	0.02663660074
725	0.02657164337
726	0.02652284245
727	0.0264677934
728	0.0264181778
729	0.02636131372
730	0.02633931929
731	0.02628188625
732	0.02620898358
733	0.02616641834
734	0.02612173528
735	0.02603365188
736	0.02598494987
737	0.0259423713
738	0.02590541231
739	0.02587563018
740	0.02580551764
741	0.02573003685
742	0.02567978664
743	0.02561517621
744	0.02556336571
745	0.02551808633
746	0.02544832508
747	0.025396908
748	0.02537436761
749	0.02532473617
750	0.02528885744
751	0.0252469572
752	0.02519542641
753	0.02514221863
754	0.02509027109
755	0.02504293407
756	0.02500652249
757	0.0249571455
758	0.0249187777
759	0.02490001641
760	0.02485232157
761	0.0248027839
762	0.02477021025
763	0.02474981813
764	0.02471833886
765	0.02467618093
766	0.02465924921
767	0.02461510983
768	0.02456721685
769	0.02451756045
770	0.02449206957
771	0.0244409509
772	0.02438488282
773	0.02432547492
774	0.02426276547
775	0.02423242768
776	0.02419046289
777	0.0241480955
778	0.02410614239
779	0.02405621885
780	0.02400382821
781	0.02395704076
782	0.02391327669
783	0.02387514263
784	0.02382253098
785	0.02376580181
786	0.02371670718
787	0.02367707757
788	0.02362105108
789	0.02357576829
790	0.02351865274
791	0.02348541238
792	0.02343158333
793	0.02338570831
794	0.02336232337
795	0.02330754297
796	0.0232517282
797	0.02321489811
798	0.02317274504
799	0.02313722155
800	0.02309188909
801	0.02304263512
802	0.02297784861
803	0.02294245761
804	0.02290669431
805	0.02286176482
806	0.0228159181
807	0.02279908509
808	0.02275176465
809	0.02271264387
810	0.02266322075
811	0.02262308233
812	0.0226015999
813	0.02256186273
814	0.02251398884
815	0.0224559816
816	0.02242808935
817	0.02239678558
818	0.02234603828
819	0.02231531575
820	0.02226732502
821	0.02223893252
822	0.02220635033
823	0.02215127706
824	0.02211623507
825	0.02208456361
826	0.02204421965
827	0.0220022325
828	0.02198207988
829	0.02195384217
830	0.02190677563
831	0.02186515304
832	0.02181921149
833	0.02178778061
834	0.02175298772
835	0.02172480668
836	0.02167636578
837	0.02162149845
838	0.02158327103
839	0.02153515706
840	0.02150128032
841	0.02145946163
842	0.02142320356
843	0.02139925851
844	0.02136737724
845	0.02131674918
846	0.02127788014
847	0.02124219729
848	0.021217605
849	0.02117112895
850	0.0211432836
851	0.02112405722
852	0.02108558388
853	0.02106256808
854	0.0210109626
855	0.0209773065
856	0.02093130134
857	0.02088329894
858	0.0208578339
859	0.02081665887
860	0.02076618507
861	0.02073350795
862	0.02069559332
863	0.02067321728
864	0.02064733835
865	0.02061028599
866	0.02056809041
867	0.02053635839
868	0.0205023224
869	0.02045304471
870	0.02041078547
871	0.02036935481
872	0.02034346144
873	0.02028882212
874	0.02025516269
875	0.0202247063
876	0.02019596476
877	0.02016431503
878	0.02013421026
879	0.02009789784
880	0.02006470191
881	0.02002076903
882	0.01999304013
883	0.01996719676
884	0.01992223581
885	0.01989306238
886	0.01985903076
887	0.01983294242
888	0.01979818979
889	0.01975806811
890	0.019719126
891	0.01969214133
892	0.01967045314
893	0.01964235998
894	0.01960761766
895	0.019590206
896	0.01956037195
897	0.01952006006
898	0.01948872697
899	0.01943889101
900	0.01941712881
901	0.01937403262
902	0.01932561215
903	0.01929262329
904	0.01926890718
905	0.01922597283
906	0.01919462438
907	0.01917043549
908	0.01914124971
909	0.01912057094
910	0.01910265194
911	0.01907401638
912	0.01902979928
913	0.01900361378
914	0.01897332644
915	0.01893060893
916	0.01890002908
917	0.01885981905
918	0.01882689789
919	0.01879399398
920	0.01875701649
921	0.01873560988
922	0.01870824909
923	0.01868613435
924	0.01863090656
925	0.01858969883
926	0.01855803909
927	0.01853660472
928	0.01850191531
929	0.01849046275
930	0.01845708099
931	0.01841458009
932	0.01838447162
933	0.01835847764
934	0.01833301385
935	0.01832122562
936	0.0182856331
937	0.01824335752
938	0.01821716225
939	0.01819031691
940	0.01815987449
941	0.01813964693
942	0.01810156689
943	0.01806076504
944	0.01803605737
945	0.01800359725
946	0.01797928783
947	0.01794814929
948	0.0179309112
949	0.01789669768
950	0.01787151543
951	0.01784487438
952	0.01780217277
953	0.01776755724
954	0.0177313953
955	0.01769085956
956	0.01766478086
957	0.01764094698
958	0.01761995323
959	0.01760215582
960	0.01756157708
961	0.01754166302
962	0.01750649754
963	0.01748815917
964	0.01747270185
965	0.01745727029
966	0.01740892396
967	0.01739438596
968	0.01736323828
969	0.01733637166
970	0.0173177397
971	0.01729109859
972	0.01726698021
973	0.01725289182
974	0.01723982934
975	0.01721401562
976	0.01717523864
977	0.01713704874
978	0.01711458599
979	0.01708412306
980	0.0170622068
981	0.01703113646
982	0.01701162508
983	0.01699246404
984	0.01696691847
985	0.01695243368
986	0.01693425872
987	0.01690437694
988	0.01688937828
989	0.01686986505
990	0.01683622428
991	0.01682145167
992	0.0168021432
993	0.01677178754
994	0.01675264552
995	0.0167190929
996	0.01669244674
997	0.0166694453
998	0.01665251339
999	0.01662437955
